,index,title,description,image,url,k_means
648,648,Hoe God verscheen in Ghana ,Presentator Bright O. Richards gaat op onderzoek naar geloof en bezieling in Ghana en Nederland.,https://images.npo.nl/header/2560x1440/1590256.jpg,https://www.npostart.nl/hoe-god-verscheen-in-ghana/VPWON_1325635,12
649,649,Tijd voor MAX ,Middagmagazine met Sybrand Niessen en Martine van Os,https://images.npo.nl/header/2560x1440/janitasassen-instudiomax-1920x1080_cdn_header-1625561508.jpg,https://www.npostart.nl/tijd-voor-max/POW_03108338,0
650,650,Spirituality & Business ,Na de financiële malaise van de afgelopen jaren zijn veel bedrijven na gaan denken over hoe dit in de toekomst voorkomen kan worden. Een spirituele manier van zaken doen zou een oplossing kunnen bieden. Maar zijn spiritualiteit en commercieel zakendoen überhaupt wel met elkaar te verenigen? En hoe doe je dat dan? Na elke lunchpauze een uurtje met z’n allen mediteren en yoga oefeningen doen of omvat het een veel groter geheel?,https://images.npo.nl/header/2560x1440/114314.jpg,https://www.npostart.nl/spirituality-business/POMS_S_OHM_128073,14
651,651,Operatie Market Garden ,Dit jaar is het 75 jaar geleden dat Operatie Market Garden in Arnhem plaatsvond. Mensen die de operatie in 1944 hebben meegemaakt vertellen wat deze dagen met hen hebben gedaan.,https://images.npo.nl/header/2560x1440/1267448.jpg,https://www.npostart.nl/operatie-market-garden/POMS_S_EO_15685730,13
652,652,"De kast, de kerk & het koninkrijk ",Drie generaties gelovige homoseksuelen maken de kijker deelgenoot van hun leven en geloof en er worden maatschappelijke en religieuze mijlpalen belicht.,https://images.npo.nl/header/2560x1440/de_kast_de_kerk_en_het_koninkrijk_cdn_header-1587174967.jpg,https://www.npostart.nl/de-kast-de-kerk-het-koninkrijk/POMS_S_EO_15562243,3
653,653,Oud en Nieuw onder vuur ,"Vanaf de zee, net buiten Scheveningen, worden om 12 uur 's nachts de twee grootste vreugdevuren van Nederland ontstoken. Gejuich, vuurwerk champagne, nieuwjaarsvuur... een maand daarvoor begon Rutger Castricum de Scheveningers te volgen tijdens de bouw van deze 'vuurtorens' in de traditierijke decembermaand. De bekendste kustplaats van ons land wordt, zoals op veel plaatsen in Nederland, verdeeld door de traditionele bewoner en de nieuwkomer. En dat kan op weinig goedkeuring rekenen van de oorspronkelijke Scheveningers. Want, Scheveningen moet toch vooral Scheveningen blijven. Rutger Castricum onderzoekt de integratieproblematiek tussen Nederlanders zelf (grote en kleine problemen, soms schrijnend maar vaak ook hilarisch en voor iedereen herkenbaar). En dat alles tegen het decor van het historisch traditionele vreugdevuur op Scheveningen. Oud en Nieuw; Oud tegen nieuw.",https://images.npo.nl/header/2560x1440/Schermafbeelding_2018-01-04_om_13.10.48_cdn_header-1590124994.png,https://www.npostart.nl/oud-en-nieuw-onder-vuur/POMS_S_POWN_12270965,12
654,654,Govert naar de oorsprong van de mens,"Wetenschapsjournalist Govert Schilling gaat op zoek naar de oorsprong van de mens. Hij bezoekt bijzondere plekken en fascinerende opgravingen, en kijkt mee over de schouders van gedreven wetenschappers.",https://images.npo.nl/header/2560x1440/1597502.jpg,https://www.npostart.nl/govert-naar-de-oorsprong-van-de-mens/VPWON_1316836,12
655,655,Bakkie Troost ,"Wat troost je als je verdrietig bent? Voor de een is dat een goed gesprek, voor de ander muziek en voor weer een ander de gedachte aan een weerzien na de dood. De titel van tv-programma 'Bakkie Troost' is veranderd in 'Ik mis je'.",https://images.npo.nl/header/2560x1440/826484.jpg,https://www.npostart.nl/bakkie-troost/VPWON_1260371,4
656,656,NPO Radio 5 Oeuvre Award: Rob de Nijs ,"Uitreiking van de Radio 5 Oeuvre Award aan Rob de Nijs, waarbij verschillende artiesten een lied van Rob de Nijs ten gehore brengen.",https://images.npo.nl/header/2560x1440/829840.jpg,https://www.npostart.nl/npo-radio-5-oeuvre-award-rob-de-nijs/POW_03418016,9
657,657,"De Oude Wereld, de dingen die voorbijgaan ",Kefah Allush reist door Europa met de GreenDeal onder zijn arm op zoek naar de kansen en hindernissen van de ambitie om in 2050 een klimaatneutraal continent te zijn.,https://images.npo.nl/header/2560x1440/De_Oude_Wereld__de_dingen_die_voorbijgaan_serie_cdn_header-1641396332.png,https://www.npostart.nl/de-oude-wereld-de-dingen-die-voorbijgaan/VPWON_1330372,6
658,658,3 On Stage ,"Bij Nederland 3 zijn de beste popconcerten en festivals te zien onder de noemer 3 On Stage. Elke zaterdagavond rond de klok van 00.00 uur zendt BNN, NTR, of de VPRO een concert of festivalregistratie uit. Deze wordt ingeleid door een van de 3FM presentatoren: Roosmarijn Reijmer, Sander Lantinga of Michiel Veenstra.",https://images.npo.nl/header/2560x1440/752604.jpg,https://www.npostart.nl/3-on-stage/POMS_S_BNN_097346,9
659,659,De Vriendschap ,"Nederlands (NL) komisch drama uit 2001 van Nouchka van Brakel. Met: Willem Nijholt, Karina Smulders, Pleuni Touw e.a. Twee oude vrienden onmoeten elkaar weer na 40 jaar. Deze hernieuwde kennismaking gaat niet zonder slag of stoot. Oude vetes moeten worden opgelost en nieuwe problemen kondigen zich aan, als ze, net zoals 40 jaar geleden, verliefd worden op dezelfde vrouw. Maar hun vriendschap is niet kapot te krijgen...",,https://www.npostart.nl/de-vriendschap/POMS_S_AVRO_096961,13
660,660,Youp van 't Hek ,Alle voorstellingen van Youp van 't Hek.,https://images.npo.nl/header/2560x1440/929306.jpg,https://www.npostart.nl/youp-van-t-hek/POMS_S_VARA_4910166,2
661,661,Goed Fout ,Panelshow waarin de morele barometer van Nederland wordt gepeild. Want wat kan en mag er eigenlijk nog in een tijd waarin onze lange tenen alsmaar lijken te groeien?,https://images.npo.nl/header/2560x1440/goed_fout__cdn_header-1617436045.jpg,https://www.npostart.nl/goed-fout/POW_04999414,12
662,662,Pointer: de digitale verkiezingen ,"Pointer, onderzoeksjournalistiek programma dat de invloed van social media op de verkiezingen van 17 maart onder de loep neemt.",https://images.npo.nl/header/2560x1440/1550057.jpg,https://www.npostart.nl/pointer-de-digitale-verkiezingen/KN_1725939,2
663,663,A separation ,,https://images.npo.nl/header/2560x1440/803280.jpg,https://www.npostart.nl/a-separation/POMS_S_NPO_2326176,2
664,664,Linda's Mannen ,Linda Hakeboom portretteert spraakmakende mannen.,https://images.npo.nl/header/2560x1440/NPO_Header_linda_cdn_header-1590052341.jpg,https://www.npostart.nl/lindas-mannen/BNN_101381028,2
665,665,NOS Tourjournaal ,De kijker wordt bijgepraat over de laatste ontwikkelingen in de Ronde van Frankrijk.,https://images.npo.nl/header/2560x1440/ANP-28086172_cdn_header-1589915105.jpg,https://www.npostart.nl/nos-tourjournaal/NOSTourjrnl,5
666,666,Krishnamurti ,"Krishnamurti is een grote naam, zowel in India als in het Westen. Talloze boeken zijn er over en van hem verschenen, de meeste gebaseerd op de vele lezingen die hij tijdens zijn leven heeft gehouden. Wie was deze invloedrijke filosoof, die ooit werd gepresenteerd door zijn adoptiemoeder Annie Besant als de nieuwe Christus op aarde, maar enige jaren na deze proclamatie afstand van nam? Hij ontwikkelde een geheel eigen visie op tal van levenszaken en wist daarmee miljoenen te bereiken.",https://images.npo.nl/header/2560x1440/179904.jpg,https://www.npostart.nl/krishnamurti/POMS_S_OHM_354946,2
667,667,André van Duin's Theatershow 'Ja hoor... daar is ie weer!' ,Vanavond is het eerste deel van de registratie van André van Duin's Theatershow 'Ja hoor... daar is ie weer!' te zien vanuit het DeLaMar Theater in Amsterdam.,https://images.poms.omroep.nl/image/s2560/c2560x1440/1374049.jpg,https://www.npostart.nl/andre-van-duins-theatershow-ja-hoor-daar-is-ie-weer/POMS_S_TROS_418573,9
668,668,Oogappels ,Over puberstress en ouderleed: Vier volkomen verschillende gezinnen worstelen met de opvoeding van hun kinderen.,https://images.npo.nl/header/2560x1440/Oogappels_seizoen_3_cdn_header-1627571276.jpg,https://www.npostart.nl/oogappels/BV_101389900,10
669,669,Tot Op Het Bot ,Leontien van Moorsel begeleidt zes meiden in hun strijd tegen Anorexia.,https://images.npo.nl/header/2560x1440/npo_header_tohb_cdn_header-1589889984.jpg,https://www.npostart.nl/tot-op-het-bot/POMS_S_BNN_425184,3
670,670,"Willem-Alexander en Máxima, het nieuwe koningspaar ",NOS en RTL Nieuws spreken met de Prins van Oranje en prinses Máxima in de aanloop naar de troonswisseling op 30 april 2013. Het paar wordt geïnterviewd door NOS/Nieuwsuur-presentator Mariëlle Tweebeeke en RTL Nieuws-presentator Rick Nieman. Het interview wordt gelijktijdig uitgezonden op Nederland 1 en RTL 4.,https://images.npo.nl/header/2560x1440/172130.jpg,https://www.npostart.nl/willem-alexander-en-maxima-het-nieuwe-koningspaar/POMS_S_NOS_344644,5
671,671,Op de dierenambulance met ,Dertig bekende influencers rijden een dag mee met een vrijwilliger op de dierenambulance van de Dierenbescherming.,https://images.npo.nl/header/2560x1440/op_de_dierenambulance_cdn_header-1612528347.jpg,https://www.npostart.nl/op-de-dierenambulance-met/VPWON_1323749,2
672,672,Alles in de Hens ,"Een wervelende onemanshow van Marcel Hensema over een bijna vijftiger die gaat wandelen om los te komen van zijn drukte, werk en gepieker van alledag.",https://images.npo.nl/header/2560x1440/1671740.jpg,https://www.npostart.nl/alles-in-de-hens/POMS_S_NTR_16465296,2
673,673,Een sjtetl in de Cariben ,"Twee joodse jeugdvrienden, Mark Wiznitzer en Tsale Kirzner, zijn opgegroeid op Curaçao en gaan op zoek naar de geschiedenis van hun voorouders in Oost-Europa.",https://images.npo.nl/header/2560x1440/761788.jpg,https://www.npostart.nl/een-sjtetl-in-de-cariben/VPWON_1263404,12
674,674,Wat een Suikerfeest ,Najib Amhali biedt met Anuar en Roué Verveer een enerverende avond rond de ramadan en het Suikerfeest.,https://images.npo.nl/header/2560x1440/Wat_een_Suikerfeest_Foto__Ruud_Baan_cdn_header-1589806479.jpg,https://www.npostart.nl/wat-een-suikerfeest/POMS_S_NTR_16141667,9
675,675,Sunny Side Up ,,https://images.npo.nl/header/2560x1440/935748.jpg,https://www.npostart.nl/sunny-side-up/POMS_S_BNN_3846085,2
676,676,De S.P.E.L.show ,Bekende Nederlanders worden getest op hun taalkennis en nemen het op tegen 26 letters van het alfabet.,https://images.npo.nl/header/2560x1440/bnnvara-despelshow-120620-085-edit-drukwerk_cdn_header-1592911271.jpg,https://www.npostart.nl/de-spelshow/BV_101388490,2
677,677,Uit het rood ,"Edson da Graça duikt in de wereld van jongeren met schulden. We volgen vijf jonge mensen met schulden. De jongeren worden een half jaar gecoacht door een vijftal jonge, succesvolle en vooral sociale ondernemers.",https://images.npo.nl/header/2560x1440/uit_het_rood_serie_cdn_header-1643644058.jpg,https://www.npostart.nl/uit-het-rood/KN_1725679,14
678,678,Wereldrecord Blindsimultaandammen Ton Sijbrands ,Ton Sijbrands doet een poging om het wereldrecord blindsimultaandammen te verbreken.,https://images.npo.nl/header/2560x1440/596841.jpg,https://www.npostart.nl/wereldrecord-blindsimultaandammen-ton-sijbrands/POMS_S_MAX_723558,2
679,679,Chatney ,Iedereen vraagt zich op een bepaald moment in zijn leven af; wie ben ik? En wat wil ik in dit leven? Deze identiteitsvragen komen in de snelle westerse wereld op steeds jongere leeftijd bovendrijven. Hoe gaan Hindoejongeren hiermee om? Welke inzichten bieden de vele Hindoegeschriften? In Chatney zoeken we dat uit!,https://images.npo.nl/header/2560x1440/116901.jpg,https://www.npostart.nl/chatney/POMS_S_OHM_128025,6
680,680,Lenny Kuhr ,"Lenny Kuhr won in 1969 het Eurovisie songfestival met 'De Troubadour'. Dit jaar viert zij haar veertigjarig jubileum. Vandaag ziet de kijker een 50 minuten durend concert van Lenny Kuhr onder begeleiding van Cor Mutsers (gitaar en zang), Jurre Hogervorst (basgitaar en zang), Frans de Berg (piano en zang), Rens van der Zalm (gitaar), Will Maas (accordeon) en Sjoerd Rutten (percussie en slagwerk).",https://images.npo.nl/header/2560x1440/1207385.jpg,https://www.npostart.nl/lenny-kuhr/POMS_S_TROS_100022,9
681,681,Zomaar Een Gast ,"Bewerking van het theaterprogramma van Oscar Kocken en Patrick Nederkoorn, waarin alles draait om de verhalen van volstrekt onbekende mensen die op festivals door het hele land worden geïnterviewd door afwisselend Rifka Lodeizen, Imanuelle Grives, Tex de Wit, Ryanne van Dorst (Elle Bandita), Ronald Giphart, Steven Brunswijk alias de BraboNeger, Evi Hanssen, Özcan Akyol en Frank van der Lende.",https://images.npo.nl/header/2560x1440/914508.jpg,https://www.npostart.nl/zomaar-een-gast/VPWON_1276777,0
682,682,Exclusief: achter de deuren van Koninklijk Paleis Amsterdam ,"Jan Slagter neemt de kijker, onder begeleiding van de conservator, mee door Koninklijk Paleis Amsterdam.",https://images.npo.nl/header/2560x1440/1392283.jpg,https://www.npostart.nl/exclusief-achter-de-deuren-van-koninklijk-paleis-amsterdam/POMS_S_MAX_16147173,0
683,683,Het beste van... Op volle toeren ,"Precies 50 jaar geleden begon het roemruchte programma Op Volle Toeren. Toen nog onder de naam Op Losse Groeven bracht Chiel Montagne de grootste Nederlandstalige hits. En wie kent 'Ik krijg een heel apart gevoel van binnen', 'Mexico' en 'Viva Espana' niet? Met een groot aantal gasten bekijken we deze liedjes. O.a. Mart Hoogkamer, Willeke Alberti en Mick Harren zingen en dansen mee. Bovendien zien we ook veel artiesten die zelf in Op Volle Toeren hebben opgetreden. Peter Koelewijn, Bonnie St. Claire en Imca Marina zijn enkele sterren die geweldige verhalen vertellen en goede herinneringen ophalen.",https://images.npo.nl/header/2560x1440/het_beste_van_op_volle_toeren_cdn_header-1641562323.png,https://www.npostart.nl/het-beste-van-op-volle-toeren/POMS_S_AT_16732111,9
684,684,Droomhuis Gezocht ,Dionne Stax en Carrie ten Napel helpen mensen bij hun zoektocht naar een droomhuis in het buitenland en ontdekken de omgeving van het beoogde droomhuis.,https://images.npo.nl/header/2560x1440/mallorcadsc03617_cdn_header-1590077551.jpg,https://www.npostart.nl/droomhuis-gezocht/POW_03075258,2
685,685,Bolwerk ,"Tijs van den Brink gaat in de strongholds van CDA, SGP en ChristenUnie op zoek naar de toekomst van de christelijke politicus en zijn kiezer.",https://images.npo.nl/header/2560x1440/EO_-_Bolwerk_-_Tijs_van_den_Brink-0025734_cdn_header-1590068357.jpg,https://www.npostart.nl/bolwerk/VPWON_1267332,12
686,686,De Rekenkamer ,De Rekenkamer gaat op zoek naar wat iets daadwerkelijk kost. Met een goede balans tussen journalistiek en humor worden de financiële motieven van bedrijven feilloos geanalyseerd.,https://images.npo.nl/header/2560x1440/2016-kro-ncrv-rekenkamer-125-final-06a_1_cdn_header-1590075343.jpg,https://www.npostart.nl/de-rekenkamer/KN_1683737,12
687,687,De slag om de klerewereld ,"Drieluik over onveilige fabrieken en barre werkomstandigheden die al decennia de textielindustrie kenmerken. Na de Rana Plaza ramp in Bangladesh in april 2013, beloofden grote kledingmerken en -ketens echter beterschap. Roland Duong en Teun van de Keuken onderzoeken hoe het er in textielindustrie nu werkelijk aan toe gaat.",https://images.npo.nl/header/2560x1440/dsok_credit_verplicht_Michiel_Cotterink_teun_bangladesh_cdn_header-1589932708.jpg,https://www.npostart.nl/de-slag-om-de-klerewereld/POMS_S_VPRO_740241,2
688,688,Ataraxia ,"Een film over de mythologische drukkerij Ataraxia, waar dagelijks de meest bizarre handleidingen van de pers rollen, over de meest verrassende kwesties.",https://images.npo.nl/header/2560x1440/237155.jpg,https://www.npostart.nl/ataraxia/POMS_S_BOS_424429,7
689,689,No Offence ,Op het politiebureau Friday Street in Manchester leidt inspecteur Viv Deering op geheel eigen wijze een team van toegewijde rechercheurs. Samen zetten ze zich in voor de veiligheid van de stad en haar inwoners.,https://images.npo.nl/header/2560x1440/3_Shot_No_Offence_f10_v1_cdn_header-1590096815.jpg,https://www.npostart.nl/no-offence/POW_02980447,5
690,690,Super surprise ,Twee teams bestaande uit ieder vier kinderen strijden tegen elkaar om met hun skills en talent de meest originele surprises te maken. Presentatoren Jill Schirnhofer en Niek Roozen leiden deze creatieve wedstrijd.,https://images.npo.nl/header/2560x1440/1632523.jpg,https://www.npostart.nl/super-surprise/AT_300003506,10
691,691,Winterslaap in Lukomir ,,https://images.npo.nl/header/2560x1440/330713.jpg,https://www.npostart.nl/winterslaap-in-lukomir/POMS_S_HUMAN_3839377,2
692,692,Eucharistieviering ,De vieringen komen uit alle delen van het land. De bisdommen hebben ervoor gekozen iedere week de vitaliteit van geloof en kerk vanaf wisselende locaties te laten zien. Voor de viering wordt een geloofsgesprek uitgezonden dat als context dient voor deze live-uitzending.,https://images.npo.nl/header/2560x1440/Eucharistieviering_cdn_header-1589996129.jpg,https://www.npostart.nl/eucharistieviering/KN_1677403,2
